timestamp,value
2025-04-22 05:36:21.814562,7.923146289747929
2025-04-22 05:36:22.814562,12.847825436065051
2025-04-22 05:36:23.814562,13.090955070509512
2025-04-22 05:36:24.814562,10.549996739494668
2025-04-22 05:36:25.814562,13.416776646028147
2025-04-22 05:36:26.814562,15.812455375356855
2025-04-22 05:36:27.814562,22.702113154809744
2025-04-22 05:36:28.814562,13.536442305707155
2025-04-22 05:36:29.814562,13.26102745831809
2025-04-22 05:36:30.814562,10.832625883425006
2025-04-22 05:36:31.814562,0.7694520491608046
2025-04-22 05:36:32.814562,9.32155638659809
2025-04-22 05:36:33.814562,8.784393108243494
2025-04-22 05:36:34.814562,19.773203941120748
2025-04-22 05:36:35.814562,5.420272602963705
2025-04-22 05:36:36.814562,6.773246239048817
2025-04-22 05:36:37.814562,3.9410179930139377
2025-04-22 05:36:38.814562,-2.906599379325556
2025-04-22 05:36:39.814562,7.453952196581047
2025-04-22 05:36:40.814562,4.29119573471497
2025-04-22 05:36:41.814562,3.2749137761869527
2025-04-22 05:36:42.814562,-6.4345202106095165
2025-04-22 05:36:43.814562,3.931370749158125
2025-04-22 05:36:44.814562,-11.266755722979383
2025-04-22 05:36:45.814562,-2.4703284211647576
2025-04-22 05:36:46.814562,4.435823393875608
2025-04-22 05:36:47.814562,-12.53844825900132
2025-04-22 05:36:48.814562,-11.43705948264184
2025-04-22 05:36:49.814562,-9.07095487022114
2025-04-22 05:36:50.814562,-12.987778387717904
2025-04-22 05:36:51.814562,-19.056571744272333
2025-04-22 05:36:52.814562,-11.719524701159061
2025-04-22 05:36:53.814562,-18.054219557305384
2025-04-22 05:36:54.814562,-10.971936370019714
2025-04-22 05:36:55.814562,-18.447155803903904
2025-04-22 05:36:56.814562,-6.520107943293224
2025-04-22 05:36:57.814562,-18.512661568648586
2025-04-22 05:36:58.814562,-16.438056010654954
2025-04-22 05:36:59.814562,-10.89474394672413
2025-04-22 05:37:00.814562,-21.15358316849015
2025-04-22 05:37:01.814562,-13.801002385009443
2025-04-22 05:37:02.814562,-8.244135523149405
2025-04-22 05:37:03.814562,-22.562353593782312
2025-04-22 05:37:04.814562,-13.252060799768477
2025-04-22 05:37:05.814562,-12.433595665263592
2025-04-22 05:37:06.814562,-9.292047798958542
2025-04-22 05:37:07.814562,-18.76791225668531
2025-04-22 05:37:08.814562,-18.4853156689177
2025-04-22 05:37:09.814562,-8.495645331678654
2025-04-22 05:37:10.814562,-8.770272446877698
2025-04-22 05:37:11.814562,-8.08564477286057
2025-04-22 05:37:12.814562,-6.627837016032709
2025-04-22 05:37:13.814562,-10.727609552477247
2025-04-22 05:37:14.814562,-5.085803284322482
2025-04-22 05:37:15.814562,-3.66052438153329
2025-04-22 05:37:16.814562,-7.543005262884083
2025-04-22 05:37:17.814562,6.538180885902933
2025-04-22 05:37:18.814562,0.7772425892190213
2025-04-22 05:37:19.814562,-6.33928033762117
2025-04-22 05:37:20.814562,4.111662416221726
2025-04-22 05:37:21.814562,-2.8382664441458205
2025-04-22 05:37:22.814562,7.163530323037751
2025-04-22 05:37:23.814562,10.192982698660416
2025-04-22 05:37:24.814562,1.4397745490823102
2025-04-22 05:37:25.814562,11.46707111112498
2025-04-22 05:37:26.814562,9.777697664836928
2025-04-22 05:37:27.814562,12.837353147860018
2025-04-22 05:37:28.814562,19.167320402501673
2025-04-22 05:37:29.814562,9.349520663713108
2025-04-22 05:37:30.814562,7.631860030131684
2025-04-22 05:37:31.814562,7.702643898006437
2025-04-22 05:37:32.814562,8.741542726344512
2025-04-22 05:37:33.814562,13.02179146875638
2025-04-22 05:37:34.814562,15.612264440930693
2025-04-22 05:37:35.814562,15.698403795622557
2025-04-22 05:37:36.814562,18.76588628313613
2025-04-22 05:37:37.814562,14.914518797195532
2025-04-22 05:37:38.814562,22.239805284482912
2025-04-22 05:37:39.814562,13.673762251792358
2025-04-22 05:37:40.814562,28.52492714623776
2025-04-22 05:37:41.814562,17.882052522417844
2025-04-22 05:37:42.814562,10.201273919269855
2025-04-22 05:37:43.814562,8.771396865687962
2025-04-22 05:37:44.814562,16.084828172319448
2025-04-22 05:37:45.814562,12.012527017807269
2025-04-22 05:37:46.814562,16.071527756633145
2025-04-22 05:37:47.814562,14.157807879312124
2025-04-22 05:37:48.814562,10.64061291469404
2025-04-22 05:37:49.814562,5.912105233172472
2025-04-22 05:37:50.814562,1.6469367769136536
2025-04-22 05:37:51.814562,6.003516215361075
2025-04-22 05:37:52.814562,11.479251053311472
2025-04-22 05:37:53.814562,7.181919777603003
2025-04-22 05:37:54.814562,-1.2429345948732848
2025-04-22 05:37:55.814562,4.693433143356776
2025-04-22 05:37:56.814562,4.570904671526506
2025-04-22 05:37:57.814562,-2.975438007264173
2025-04-22 05:37:58.814562,1.0025829766856234
2025-04-22 05:37:59.814562,-0.6864175859209962
2025-04-22 05:38:00.814562,-7.897351996282319
